id,behavior
200,MB_SECRET_BASE_DECORATION
201,MB_SECRET_BASE_DECORATION
202,MB_SECRET_BASE_DECORATION
203,MB_SECRET_BASE_DECORATION_BASE
204,MB_SECRET_BASE_DECORATION_BASE
205,MB_SECRET_BASE_DECORATION_BASE
206,MB_SECRET_BASE_DECORATION_BASE
207,MB_SECRET_BASE_DECORATION_BASE
208,MB_SECRET_BASE_DECORATION
209,MB_SECRET_BASE_DECORATION
210,MB_SECRET_BASE_DECORATION
211,MB_SECRET_BASE_DECORATION
212,MB_SECRET_BASE_DECORATION
213,MB_SECRET_BASE_DECORATION
214,MB_SECRET_BASE_DECORATION
215,MB_SECRET_BASE_DECORATION
216,MB_SECRET_BASE_DECORATION_BASE
217,MB_SECRET_BASE_DECORATION_BASE
218,MB_SECRET_BASE_DECORATION_BASE
219,MB_SECRET_BASE_DECORATION_BASE
220,MB_SECRET_BASE_DECORATION_BASE
221,MB_SECRET_BASE_DECORATION_BASE
222,MB_SECRET_BASE_TV_SHIELD
223,MB_SECRET_BASE_TV_SHIELD
224,MB_SECRET_BASE_DECORATION
225,MB_SECRET_BASE_DECORATION
226,MB_SECRET_BASE_DECORATION
227,MB_SECRET_BASE_DECORATION
228,MB_SECRET_BASE_DECORATION
229,MB_SECRET_BASE_DECORATION
230,MB_SECRET_BASE_DECORATION
231,MB_SECRET_BASE_DECORATION
232,MB_SECRET_BASE_DECORATION_BASE
233,MB_SECRET_BASE_DECORATION_BASE
234,MB_SECRET_BASE_DECORATION_BASE
235,MB_SECRET_BASE_DECORATION_BASE
236,MB_SECRET_BASE_DECORATION_BASE
237,MB_SECRET_BASE_DECORATION_BASE
238,MB_SECRET_BASE_DECORATION_BASE
239,MB_SECRET_BASE_DECORATION_BASE
240,MB_SECRET_BASE_DECORATION
241,MB_SECRET_BASE_DECORATION
242,MB_SECRET_BASE_DECORATION
243,MB_SECRET_BASE_DECORATION
244,MB_SECRET_BASE_TV_SHIELD
245,MB_SECRET_BASE_TV_SHIELD
246,MB_SECRET_BASE_TV_SHIELD
247,MB_NORMAL
248,MB_SECRET_BASE_DECORATION_BASE
249,MB_SECRET_BASE_DECORATION_BASE
250,MB_SECRET_BASE_DECORATION_BASE
251,MB_SECRET_BASE_DECORATION_BASE
252,MB_NORMAL
253,MB_NORMAL
254,MB_NORMAL
255,MB_NORMAL
256,MB_SECRET_BASE_DECORATION
257,MB_HOLDS_SMALL_DECORATION
258,MB_SECRET_BASE_DECORATION
259,MB_SECRET_BASE_DECORATION
260,MB_HOLDS_SMALL_DECORATION
261,MB_SECRET_BASE_DECORATION
262,MB_SECRET_BASE_DECORATION
263,MB_HOLDS_SMALL_DECORATION
264,MB_HOLDS_SMALL_DECORATION
265,MB_HOLDS_LARGE_DECORATION
266,MB_HOLDS_SMALL_DECORATION
267,MB_HOLDS_SMALL_DECORATION
268,MB_HOLDS_LARGE_DECORATION
269,MB_HOLDS_SMALL_DECORATION
270,MB_HOLDS_SMALL_DECORATION
271,MB_HOLDS_LARGE_DECORATION
272,MB_SECRET_BASE_DECORATION
273,MB_HOLDS_SMALL_DECORATION
274,MB_SECRET_BASE_DECORATION
275,MB_SECRET_BASE_DECORATION
276,MB_HOLDS_SMALL_DECORATION
277,MB_SECRET_BASE_DECORATION
278,MB_SECRET_BASE_DECORATION
279,MB_HOLDS_SMALL_DECORATION
280,MB_SECRET_BASE_DECORATION
281,MB_SECRET_BASE_DECORATION
282,MB_HOLDS_SMALL_DECORATION
283,MB_SECRET_BASE_DECORATION
284,MB_SECRET_BASE_POSTER
285,MB_SECRET_BASE_POSTER
286,MB_SECRET_BASE_POSTER
287,MB_SECRET_BASE_POSTER
288,MB_HOLDS_SMALL_DECORATION
289,MB_HOLDS_SMALL_DECORATION
290,MB_HOLDS_LARGE_DECORATION
291,MB_HOLDS_SMALL_DECORATION
292,MB_SECRET_BASE_POSTER
293,MB_SECRET_BASE_POSTER
294,MB_SECRET_BASE_POSTER
295,MB_SECRET_BASE_POSTER
296,MB_SECRET_BASE_DECORATION
297,MB_SECRET_BASE_DECORATION
298,MB_HOLDS_SMALL_DECORATION
299,MB_SECRET_BASE_DECORATION
300,MB_SECRET_BASE_POSTER
301,MB_SECRET_BASE_POSTER
302,MB_SECRET_BASE_DECORATION
303,MB_SECRET_BASE_DECORATION
304,MB_SECRET_BASE_POSTER
305,MB_SECRET_BASE_POSTER
306,MB_SECRET_BASE_POSTER
307,MB_SECRET_BASE_POSTER
308,MB_SECRET_BASE_POSTER
309,MB_NORMAL
310,MB_SECRET_BASE_TV_SHIELD
311,MB_SECRET_BASE_TV_SHIELD
312,MB_SECRET_BASE_BALLOON
313,MB_SECRET_BASE_DECORATION
314,MB_SECRET_BASE_DECORATION
315,MB_SECRET_BASE_DECORATION
316,MB_SECRET_BASE_BALLOON
317,MB_SECRET_BASE_DECORATION
318,MB_SECRET_BASE_DECORATION
319,MB_SECRET_BASE_DECORATION
320,MB_SECRET_BASE_BALLOON
321,MB_SECRET_BASE_DECORATION
322,MB_SECRET_BASE_DECORATION
323,MB_SECRET_BASE_DECORATION
