id,behavior
125,MB_OCEAN_WATER
126,MB_OCEAN_WATER
127,MB_OCEAN_WATER
128,MB_OCEAN_WATER
129,MB_OCEAN_WATER
130,MB_OCEAN_WATER
131,MB_OCEAN_WATER
132,MB_OCEAN_WATER
133,MB_OCEAN_WATER
134,MB_OCEAN_WATER
135,MB_OCEAN_WATER
136,MB_OCEAN_WATER
137,MB_OCEAN_WATER
138,MB_OCEAN_WATER
139,MB_OCEAN_WATER
140,MB_OCEAN_WATER
141,MB_OCEAN_WATER
142,MB_OCEAN_WATER
143,MB_OCEAN_WATER
144,MB_NORMAL
145,MB_NORMAL
146,MB_NORMAL
147,MB_NORMAL
148,MB_NORMAL
149,MB_NORMAL
150,MB_NORMAL
151,MB_NORMAL
152,MB_NORMAL
153,MB_NORMAL
154,MB_NORMAL
155,MB_NORMAL
156,MB_NORMAL
157,MB_NORMAL
158,MB_NORMAL
159,MB_NORMAL
160,MB_NORMAL
161,MB_ANIMATED_DOOR
162,MB_NORMAL
163,MB_NORMAL
164,MB_NORMAL
165,MB_NORMAL
166,MB_NORMAL
167,MB_NORMAL
168,MB_NORMAL
169,MB_NORMAL
170,MB_NORMAL
171,MB_NORMAL
172,MB_NORMAL
173,MB_NORMAL
174,MB_NORMAL
175,MB_NORMAL
176,MB_NORMAL
177,MB_NORMAL
178,MB_NORMAL
179,MB_NORMAL
180,MB_NORMAL
181,MB_NORMAL
182,MB_NORMAL
183,MB_NORMAL
184,MB_NORMAL
185,MB_NORMAL
186,MB_NORMAL
187,MB_NORMAL
188,MB_OCEAN_WATER
189,MB_OCEAN_WATER
190,MB_NORMAL
191,MB_NORMAL
192,MB_NORMAL
193,MB_OCEAN_WATER
194,MB_OCEAN_WATER
195,MB_DEEP_WATER
196,MB_DEEP_WATER
197,MB_DEEP_WATER
198,MB_NORMAL
199,MB_NORMAL
200,MB_OCEAN_WATER
201,MB_OCEAN_WATER
202,MB_NORMAL
203,MB_NORMAL
204,MB_NORMAL
205,MB_NORMAL
206,MB_NORMAL
207,MB_NORMAL
208,MB_OCEAN_WATER
209,MB_OCEAN_WATER
210,MB_NORMAL
211,MB_NORMAL
212,MB_NORMAL
213,MB_NORMAL
214,MB_NORMAL
215,MB_NORMAL
216,MB_OCEAN_WATER
217,MB_OCEAN_WATER
218,MB_NORMAL
219,MB_NORMAL
220,MB_NORMAL
221,MB_NORMAL
222,MB_NORMAL
223,MB_NORMAL
224,MB_NORMAL
225,MB_NORMAL
226,MB_NORMAL
227,MB_NORMAL
228,MB_NORMAL
229,MB_NORMAL
230,MB_NORMAL
231,MB_NORMAL
232,MB_NORMAL
233,MB_NORMAL
234,MB_NORMAL
235,MB_NORMAL
236,MB_NORMAL
237,MB_ANIMATED_DOOR
238,MB_NORMAL
239,MB_NORMAL
240,MB_SHALLOW_WATER
241,MB_SHALLOW_WATER
242,MB_SHALLOW_WATER
243,MB_SHALLOW_WATER
244,MB_SHALLOW_WATER
245,MB_SHALLOW_WATER
246,MB_NORMAL
247,MB_NORMAL
248,MB_SHALLOW_WATER
249,MB_SHALLOW_WATER
250,MB_NORMAL
251,MB_NORMAL
252,MB_NORMAL
253,MB_NORMAL
254,MB_NORMAL
255,MB_NORMAL
256,MB_NORMAL
257,MB_NORMAL
258,MB_NORMAL
259,MB_NORMAL
260,MB_NORMAL
261,MB_NORMAL
262,MB_NORMAL
263,MB_NORMAL
264,MB_SAND
265,MB_SAND
266,MB_NORMAL
267,MB_NORMAL
268,MB_NORMAL
269,MB_NORMAL
270,MB_NORMAL
271,MB_NORMAL
272,MB_NORMAL
273,MB_NORMAL
274,MB_NORMAL
275,MB_NORMAL
276,MB_NORMAL
277,MB_NORMAL
278,MB_NORMAL
279,MB_NORMAL
280,MB_SHALLOW_WATER
281,MB_SHALLOW_WATER
282,MB_NORMAL
283,MB_NORMAL
284,MB_NORMAL
285,MB_NORMAL
286,MB_NORMAL
287,MB_NORMAL
288,MB_SHALLOW_WATER
289,MB_SHALLOW_WATER
290,MB_NORMAL
291,MB_NORMAL
292,MB_NORMAL
293,MB_NORMAL
294,MB_NORMAL
295,MB_NORMAL
296,MB_NORMAL
297,MB_NORMAL
298,MB_NORMAL
299,MB_NORMAL
300,MB_NORMAL
301,MB_NORMAL
302,MB_NORMAL
303,MB_NORMAL
304,MB_NORMAL
305,MB_NORMAL
306,MB_NORMAL
307,MB_NORMAL
308,MB_NORMAL
309,MB_NORMAL
310,MB_NORMAL
311,MB_NORMAL
312,MB_NORMAL
313,MB_NORMAL
314,MB_NORMAL
315,MB_OCEAN_WATER
316,MB_OCEAN_WATER
317,MB_OCEAN_WATER
318,MB_NORMAL
319,MB_NORMAL
320,MB_NORMAL
321,MB_NORMAL
322,MB_NORMAL
323,MB_NORMAL
324,MB_NORMAL
325,MB_NORMAL
326,MB_NORMAL
327,MB_NORMAL
328,MB_NORMAL
329,MB_NORMAL
330,MB_NORMAL
331,MB_NORMAL
332,MB_NORMAL
333,MB_NORMAL
334,MB_NORMAL
335,MB_NORMAL
336,MB_NORMAL
337,MB_NORMAL
338,MB_NORMAL
339,MB_NORMAL
340,MB_NORMAL
341,MB_NORMAL
342,MB_NORMAL
343,MB_OCEAN_WATER
344,MB_NORMAL
345,MB_NORMAL
346,MB_NORMAL
347,MB_NORMAL
348,MB_NORMAL
349,MB_NORMAL
350,MB_NORMAL
351,MB_NORMAL
352,MB_NORMAL
353,MB_NORMAL
354,MB_NORMAL
355,MB_NORMAL
356,MB_NORMAL
357,MB_NORMAL
358,MB_NORMAL
359,MB_NORMAL
360,MB_NORMAL
361,MB_NORMAL
362,MB_NORMAL
363,MB_NORMAL
364,MB_NORMAL
365,MB_NORMAL
366,MB_NORMAL
367,MB_NORMAL
368,MB_NORMAL
369,MB_NORMAL
370,MB_NORMAL
371,MB_NORMAL
372,MB_NORMAL
373,MB_NORMAL
374,MB_NORMAL
375,MB_NORMAL
376,MB_NORMAL
377,MB_NORMAL
378,MB_NORMAL
379,MB_NORMAL
380,MB_NORMAL
381,MB_NORMAL
382,MB_NORMAL
383,MB_NORMAL
384,MB_NORMAL
385,MB_NORMAL
386,MB_NORMAL
387,MB_NORMAL
388,MB_NORMAL
389,MB_NORMAL
390,MB_NORMAL
391,MB_NORMAL
392,MB_NORMAL
393,MB_NORMAL
394,MB_NORMAL
395,MB_NORMAL
396,MB_NORMAL
397,MB_NORMAL
398,MB_NORMAL
399,MB_NORMAL
400,MB_NORMAL
401,MB_NORMAL
402,MB_NORMAL
403,MB_NORMAL
404,MB_NORMAL
405,MB_NORMAL
406,MB_NORMAL
407,MB_NORMAL
408,MB_NORMAL
409,MB_NORMAL
410,MB_NORMAL
411,MB_NORMAL
412,MB_NORMAL
413,MB_NORMAL
414,MB_NORMAL
415,MB_NORMAL
416,MB_NORMAL
417,MB_NORMAL
418,MB_NORMAL
419,MB_NORMAL
420,MB_NORMAL
421,MB_NORMAL
422,MB_NORMAL
423,MB_NORMAL
424,MB_NORMAL
425,MB_NORMAL
426,MB_NORMAL
427,MB_NORMAL
428,MB_NORMAL
429,MB_NORMAL
430,MB_NORMAL
431,MB_NORMAL
432,MB_NORMAL
433,MB_NORMAL
434,MB_NORMAL
435,MB_NORMAL
436,MB_NORMAL
437,MB_NORMAL
438,MB_NORMAL
439,MB_NORMAL
440,MB_NORMAL
441,MB_NORMAL
442,MB_NORMAL
443,MB_NORMAL
444,MB_NORMAL
445,MB_NORMAL
446,MB_NORMAL
447,MB_NORMAL
448,MB_NORMAL
449,MB_NORMAL
450,MB_NORMAL
451,MB_NORMAL
452,MB_NORMAL
453,MB_NORMAL
